,Ask,BaseVolume,Bid,High,Last,Low,OpenBuy,OpenSell,time
34043,5.325e-05,109.00932487,5.311e-05,5.757e-05,5.311e-05,5.215e-05,238.0,2370.0,2018-03-04T07:20:00Z
34044,5.337e-05,107.39738279,5.325e-05,5.757e-05,5.328e-05,5.215e-05,239.0,2367.0,2018-03-04T07:30:00Z
34045,5.366e-05,107.26633657,5.339e-05,5.757e-05,5.366e-05,5.215e-05,235.0,2358.0,2018-03-04T07:40:00Z
34046,5.265e-05,107.28366148,5.253e-05,5.757e-05,5.265e-05,5.215e-05,226.0,2360.0,2018-03-04T07:50:00Z
34047,5.265e-05,106.48993029,5.227e-05,5.757e-05,5.222e-05,5.215e-05,238.0,2359.0,2018-03-04T08:00:00Z
34048,5.286e-05,104.97147758,5.259e-05,5.757e-05,5.286e-05,5.215e-05,259.0,2361.0,2018-03-04T08:10:00Z
34049,5.287e-05,103.01983052,5.286e-05,5.757e-05,5.28e-05,5.215e-05,249.0,2356.0,2018-03-04T08:20:00Z
34050,5.287e-05,102.66603697,5.286e-05,5.757e-05,5.286e-05,5.215e-05,251.0,2356.0,2018-03-04T08:30:00Z
34051,5.357e-05,103.00852931,5.29e-05,5.757e-05,5.266e-05,5.215e-05,246.0,2350.0,2018-03-04T08:40:00Z
34052,5.388e-05,102.48112433,5.301e-05,5.757e-05,5.382e-05,5.215e-05,255.0,2351.0,2018-03-04T08:50:00Z
34053,5.35e-05,102.31427304,5.3e-05,5.757e-05,5.379e-05,5.215e-05,253.0,2353.0,2018-03-04T09:00:00Z
34054,5.339e-05,101.4720256,5.303e-05,5.757e-05,5.339e-05,5.215e-05,256.0,2357.0,2018-03-04T09:10:00Z
34055,5.372e-05,100.98781062,5.37e-05,5.757e-05,5.37e-05,5.215e-05,258.0,2358.0,2018-03-04T09:20:00Z
34056,5.365e-05,100.6045519,5.306e-05,5.757e-05,5.306e-05,5.215e-05,257.0,2364.0,2018-03-04T09:30:00Z
34057,5.372e-05,100.6045519,5.31e-05,5.757e-05,5.306e-05,5.215e-05,257.0,2364.0,2018-03-04T09:40:00Z
34058,5.368e-05,97.04349922,5.312e-05,5.757e-05,5.311e-05,5.215e-05,259.0,2353.0,2018-03-04T09:50:00Z
34059,5.36e-05,96.95082924,5.311e-05,5.757e-05,5.311e-05,5.215e-05,256.0,2351.0,2018-03-04T10:00:00Z
34060,5.359e-05,96.82174817,5.313e-05,5.757e-05,5.312e-05,5.215e-05,259.0,2356.0,2018-03-04T10:10:00Z
34061,5.372e-05,96.82174817,5.316e-05,5.757e-05,5.312e-05,5.215e-05,259.0,2356.0,2018-03-04T10:20:00Z
34062,5.367e-05,96.3523967,5.317e-05,5.757e-05,5.368e-05,5.215e-05,265.0,2359.0,2018-03-04T10:30:00Z
34063,5.343e-05,96.27253255,5.326e-05,5.757e-05,5.325e-05,5.215e-05,269.0,2361.0,2018-03-04T10:40:00Z
34064,5.329e-05,96.13336923,5.325e-05,5.757e-05,5.325e-05,5.215e-05,268.0,2360.0,2018-03-04T10:50:00Z
34065,5.376e-05,95.7951644,5.329e-05,5.757e-05,5.329e-05,5.215e-05,271.0,2361.0,2018-03-04T11:00:00Z
34066,5.374e-05,94.71433691,5.325e-05,5.757e-05,5.325e-05,5.215e-05,268.0,2366.0,2018-03-04T11:10:00Z
34067,5.304e-05,94.92292445,5.281e-05,5.757e-05,5.304e-05,5.215e-05,256.0,2368.0,2018-03-04T11:20:00Z
34068,5.597e-05,98.42722252,5.496e-05,5.757e-05,5.55e-05,5.215e-05,288.0,2327.0,2018-03-04T11:30:00Z
34069,5.512e-05,98.8454991,5.486e-05,5.757e-05,5.486e-05,5.215e-05,299.0,2361.0,2018-03-04T11:40:00Z
34070,5.602e-05,104.25312456,5.526e-05,5.757e-05,5.611e-05,5.215e-05,300.0,2363.0,2018-03-04T11:50:00Z
